time,atemp,dtemp,windspd,solrad
652200,25,22,3.7,10
652800,25,22,4.2,10
653400,25,22,5.4,10
654000,25,22,5.8,10
654600,25,22,5.6,10
655200,25,22,6.1,10
655800,25,22,5.8,10
656400,25,22,5.8,10
657000,25,22,7.2,10
657600,25,22,4.4,10
658200,25,22,5.9,10
658800,25,22,6.9,10
659400,25,22,4.9,10
660000,25,22,4.6,10
660600,25,22,5.4,10
661200,25,22,5.4,10
661800,25,22,4.8,10
662400,25,22,4.5,10
663000,25,22,4.6,10
663600,25,22,3.3,10
664200,25,22,4.6,10
664800,25,22,3.3,10
665400,25,22,3.1,10
666000,25,22,2.1,10
666600,25,22,3.4,10
667200,25,22,4.8,10
667800,25,22,5.4,10
668400,25,22,5.3,10
669000,25,22,6.8,10
669600,25,22,5.8,10
670200,25,22,6.4,10
670800,25,22,4.9,10
671400,25,22,6.1,10
672000,25,22,5.5,10
672600,25,22,5.3,10
673200,25,22,5.3,10
673800,25,22,6.6,10
674400,25,22,6.3,10
675000,25,22,6.9,10
675600,25,22,6.3,10
676200,25,22,5.2,10
676800,25,22,6,10
677400,25,22,5.2,10
678000,25,22,5.2,10
678600,25,22,4.6,10
679200,25,22,3.6,10
679800,25,22,3.8,10
680400,25,22,3,10
681000,25,22,4,10
681600,25,22,4.6,10
682200,25,22,4.3,10
682800,25,22,2.6,10
683400,25,22,3.1,10
684000,25,22,3.4,10
684600,25,22,2.8,10
685200,25,22,3.5,10
685800,25,22,3,10
686400,25,22,2.9,10
687000,25,22,2.3,10
687600,25,22,1.5,10
688200,25,22,0.8,10
688800,25,22,0.5,10
689400,25,22,0.8,10
690000,25,22,1.6,10
690600,25,22,0.9,10
691200,25,22,0.4,10
691800,25,22,1.5,10
692400,25,22,0.1,10
693000,25,22,0.3,10
693600,25,22,1,10
694200,25,22,1.4,10
694800,25,22,0.7,10
695400,25,22,0.6,10
696000,25,22,2.6,10
696600,25,22,1.7,10
697200,25,22,1.5,10
697800,25,22,1.4,10
698400,25,22,1.6,10
699000,25,22,0.8,10
699600,25,22,1.6,10
700200,25,22,2.4,10
700800,25,22,0.9,10
701400,25,22,0.8,10
702000,25,22,0.7,10
702600,25,22,0.1,10
703200,25,22,0.4,10
703800,25,22,0.1,10
704400,25,22,0.2,10
705000,25,22,0.9,10
705600,25,22,0.7,10
706200,25,22,0.6,10
706800,25,22,1.3,10
707400,25,22,0.4,10
708000,25,22,0.2,10
708600,25,22,0.4,10
709200,25,22,0.1,10
709800,25,22,0.4,10
710400,25,22,0.5,10
711000,25,22,1.7,10
711600,25,22,3,10
712200,25,22,4.5,10
712800,25,22,3.4,10
713400,25,22,4.2,10
714000,25,22,4.3,10
714600,25,22,4.7,10
715200,25,22,3.8,10
715800,25,22,4.1,10
716400,25,22,3.7,10
717000,25,22,2.3,10
717600,25,22,3,10
718200,25,22,2.7,10
718800,25,22,3,10
719400,25,22,3.3,10
720000,25,22,4.3,10
720600,25,22,5.6,10
721200,25,22,7.4,10
721800,25,22,4.7,10
722400,25,22,4.4,10
723000,25,22,5.6,10
723600,25,22,4.2,10
724200,25,22,3.4,10
724800,25,22,4.6,10
725400,25,22,4.1,10
726000,25,22,5,10
726600,25,22,5.6,10
727200,25,22,5.2,10
727800,25,22,6,10
728400,25,22,6.2,10
729000,25,22,5.2,10
729600,25,22,3.5,10
730200,25,22,5.8,10
730800,25,22,2.3,10
731400,25,22,2,10
732000,25,22,2.7,10
732600,25,22,3.1,10
733200,25,22,2.8,10
733800,25,22,4.6,10
734400,25,22,3.4,10
735000,25,22,2.8,10
735600,25,22,2.4,10
736200,25,22,2.7,10
736800,25,22,3.2,10
737400,25,22,3.7,10
738000,25,22,1,10
738600,25,22,0.4,10
739200,25,22,1.1,10
739800,25,22,2.6,10
740400,25,22,2.3,10
741000,25,22,2.4,10
741600,25,22,2.9,10
742200,25,22,1.5,10
742800,25,22,6.2,10
743400,25,22,5.9,10
744000,25,22,7.6,10
744600,25,22,5.4,10
745200,25,22,5.9,10
745800,25,22,4.6,10
746400,25,22,4.5,10
747000,25,22,4.4,10
747600,25,22,4.9,10
748200,25,22,4.6,10
748800,25,22,4.4,10
749400,25,22,3.8,10
750000,25,22,4.5,10
750600,25,22,5.3,10
751200,25,22,4.1,10
751800,25,22,3.4,10
752400,25,22,4.9,10
753000,25,22,4.3,10
753600,25,22,5.3,10
754200,25,22,6,10
754800,25,22,4.7,10
755400,25,22,4.9,10
756000,25,22,5.1,10
756600,25,22,4.3,10
757200,25,22,5.4,10
757800,25,22,5.6,10
758400,25,22,4.4,10
759000,25,22,3.7,10
759600,25,22,4.3,10
760200,25,22,4.1,10
760800,25,22,3.8,10
761400,25,22,3.9,10
762000,25,22,3.3,10
762600,25,22,3.5,10
763200,25,22,4,10
763800,25,22,3.6,10
764400,25,22,3.4,10
765000,25,22,3.3,10
765600,25,22,3.7,10
766200,25,22,4.3,10
766800,25,22,2.3,10
767400,25,22,2.4,10
768000,25,22,2.5,10
768600,25,22,3,10
769200,25,22,2.8,10
769800,25,22,4.2,10
770400,25,22,3.8,10
771000,25,22,3.4,10
771600,25,22,4.1,10
772200,25,22,4.8,10
772800,25,22,3.8,10
773400,25,22,4.2,10
774000,25,22,2.7,10
774600,25,22,2,10
775200,25,22,2.8,10
775800,25,22,4.1,10
776400,25,22,5.2,10
777000,25,22,4.1,10
777600,25,22,4,10
778200,25,22,4.2,10
778800,25,22,2.7,10
779400,25,22,3.5,10
780000,25,22,4.1,10
780600,25,22,3.1,10
781200,25,22,3.6,10
781800,25,22,2.6,10
782400,25,22,3.9,10
783000,25,22,3.1,10
783600,25,22,4.1,10
784200,25,22,5.5,10
784800,25,22,3.3,10
785400,25,22,4.6,10
786000,25,22,4.6,10
786600,25,22,4.5,10
787200,25,22,3.2,10
787800,25,22,4.1,10
788400,25,22,3.1,10
789000,25,22,3.8,10
789600,25,22,4.4,10
790200,25,22,3.4,10
790800,25,22,3,10
791400,25,22,4.2,10
792000,25,22,3,10
792600,25,22,3.6,10
793200,25,22,2.8,10
793800,25,22,2.5,10
794400,25,22,2.5,10
795000,25,22,3.3,10
795600,25,22,1.1,10
796200,25,22,0.8,10
796800,25,22,1.1,10
797400,25,22,3.3,10
798000,25,22,4.4,10
798600,25,22,4.3,10
799200,25,22,4.2,10
799800,25,22,6.1,10
800400,25,22,5.2,10
801000,25,22,4.2,10
801600,25,22,4.3,10
802200,25,22,3.9,10
802800,25,22,2.3,10
803400,25,22,1.7,10
804000,25,22,1,10
804600,25,22,1.5,10
805200,25,22,1.4,10
805800,25,22,1.1,10
806400,25,22,1.5,10
807000,25,22,0.6,10
807600,25,22,0.5,10
808200,25,22,0.4,10
808800,25,22,0.6,10
809400,25,22,0.6,10
810000,25,22,0.2,10
810600,25,22,0.6,10
811200,25,22,0.6,10
811800,25,22,0.9,10
812400,25,22,2.4,10
813000,25,22,2.6,10
813600,25,22,3.3,10
814200,25,22,2.7,10
814800,25,22,4.9,10
815400,25,22,4.5,10
816000,25,22,5,10
816600,25,22,4.9,10
817200,25,22,2.6,10
817800,25,22,1.5,10
818400,25,22,2.9,10
819000,25,22,4,10
819600,25,22,5.7,10
820200,25,22,5.5,10
820800,25,22,6.4,10
821400,25,22,6.9,10
822000,25,22,4.7,10
822600,25,22,3.6,10
823200,25,22,4.3,10
823800,25,22,3.6,10
824400,25,22,3.1,10
825000,25,22,1.5,10
825600,25,22,3.8,10
826200,25,22,3.6,10
826800,25,22,3.1,10
827400,25,22,4.4,10
828000,25,22,3.9,10
828600,25,22,6,10
829200,25,22,5.8,10
829800,25,22,4.3,10
830400,25,22,3.4,10
831000,25,22,2.4,10
831600,25,22,2.3,10
832200,25,22,1.1,10
832800,25,22,1,10
833400,25,22,0.9,10
834000,25,22,0.4,10
834600,25,22,0.8,10
835200,25,22,1.2,10
835800,25,22,0.8,10
836400,25,22,0.2,10
837000,25,22,1.5,10
837600,25,22,1.5,10
838200,25,22,1.2,10
838800,25,22,0.5,10
839400,25,22,0.2,10
840000,25,22,0.6,10
840600,25,22,1.6,10
841200,25,22,1.7,10
841800,25,22,2.4,10
842400,25,22,2.1,10
843000,25,22,2.6,10
843600,25,22,1.6,10
844200,25,22,1,10
844800,25,22,1.1,10
845400,25,22,1.7,10
846000,25,22,2.2,10
846600,25,22,2.3,10
847200,25,22,1.7,10
847800,25,22,0.5,10
848400,25,22,0.8,10
849000,25,22,0.9,10
849600,25,22,0.8,10
850200,25,22,0.7,10
850800,25,22,0.4,10
851400,25,22,0.5,10
852000,25,22,0.9,10
852600,25,22,1,10
853200,25,22,1.1,10
853800,25,22,1.6,10
854400,25,22,0.5,10
855000,25,22,1.4,10
855600,25,22,2.3,10
856200,25,22,3.5,10
856800,25,22,4,10
857400,25,22,3.2,10
858000,25,22,4.7,10
858600,25,22,4.3,10
859200,25,22,4.8,10
859800,25,22,3.9,10
860400,25,22,3.6,10
861000,25,22,3.3,10
861600,25,22,3.3,10
862200,25,22,3.2,10
862800,25,22,3.3,10
863400,25,22,4.5,10
864000,25,22,2.7,10
864600,25,22,3.7,10
865200,25,22,3.6,10
865800,25,22,4.7,10
866400,25,22,3.1,10
867000,25,22,3.4,10
867600,25,22,4,10
868200,25,22,3.8,10
868800,25,22,3.8,10
869400,25,22,2.9,10
870000,25,22,3.9,10
870600,25,22,4.5,10
871200,25,22,4.5,10
871800,25,22,4,10
872400,25,22,5,10
873000,25,22,3.3,10
873600,25,22,3.9,10
874200,25,22,4.3,10
874800,25,22,3,10
875400,25,22,2.2,10
876000,25,22,4.4,10
876600,25,22,4.9,10
877200,25,22,3.2,10
877800,25,22,3.7,10
878400,25,22,1.6,10
879000,25,22,2.1,10
879600,25,22,1.8,10
880200,25,22,1.3,10
880800,25,22,0.8,10
881400,25,22,0.4,10
882000,25,22,0.3,10
882600,25,22,1,10
883200,25,22,0.6,10
883800,25,22,2.2,10
884400,25,22,2.3,10
885000,25,22,3.7,10
885600,25,22,3.4,10
886200,25,22,3,10
886800,25,22,3,10
887400,25,22,2.3,10
888000,25,22,2.1,10
888600,25,22,2.6,10
889200,25,22,1.7,10
889800,25,22,1.2,10
890400,25,22,1.4,10
891000,25,22,1.1,10
891600,25,22,0.9,10
892200,25,22,1.5,10
892800,25,22,1.6,10
893400,25,22,0.6,10
894000,25,22,1.4,10
894600,25,22,1.1,10
895200,25,22,1.9,10
895800,25,22,1.1,10
896400,25,22,0.8,10
897000,25,22,0.6,10
897600,25,22,1.1,10
898200,25,22,0.9,10
898800,25,22,1.3,10
899400,25,22,0.8,10
900000,25,22,1.4,10
900600,25,22,2.5,10
901200,25,22,1.2,10
901800,25,22,3.7,10
902400,25,22,3.9,10
903000,25,22,2.5,10
903600,25,22,2.3,10
904200,25,22,1.3,10
904800,25,22,1.6,10
905400,25,22,3.2,10
906000,25,22,4.6,10
906600,25,22,4.6,10
907200,25,22,4.2,10
907800,25,22,4.2,10
908400,25,22,4.8,10
909000,25,22,4.1,10
909600,25,22,5.5,10
910200,25,22,3.9,10
910800,25,22,5.6,10
911400,25,22,4.8,10
912000,25,22,4.8,10
912600,25,22,6.7,10
913200,25,22,7.6,10
913800,25,22,6.1,10
914400,25,22,6.2,10
915000,25,22,5.3,10
915600,25,22,5.9,10
916200,25,22,6.4,10
916800,25,22,6.7,10
917400,25,22,5.4,10
918000,25,22,4,10
918600,25,22,4.6,10
919200,25,22,4.8,10
919800,25,22,3.2,10
920400,25,22,4.5,10
921000,25,22,5.5,10
921600,25,22,5.1,10
922200,25,22,4,10
922800,25,22,4,10
923400,25,22,4.5,10
924000,25,22,4.3,10
924600,25,22,3.6,10
925200,25,22,3.8,10
925800,25,22,4.1,10
926400,25,22,4.8,10
927000,25,22,3.7,10
927600,25,22,6.4,10
928200,25,22,3.6,10
928800,25,22,4.9,10
929400,25,22,4,10
930000,25,22,5.2,10
930600,25,22,2.2,10
931200,25,22,3.8,10
931800,25,22,3.6,10
932400,25,22,1.6,10
933000,25,22,1.3,10
933600,25,22,1.9,10
934200,25,22,1.1,10
934800,25,22,0.7,10
935400,25,22,0.4,10
936000,25,22,0.3,10
936600,25,22,1.6,10
937200,25,22,1.5,10
937800,25,22,0.9,10
938400,25,22,0.6,10
939000,25,22,0.3,10
939600,25,22,1.8,10
940200,25,22,1.7,10
940800,25,22,0.6,10
941400,25,22,1.2,10
942000,25,22,1.1,10
942600,25,22,1.8,10
943200,25,22,1.9,10
943800,25,22,2.8,10
944400,25,22,3,10
945000,25,22,2.3,10
945600,25,22,2.2,10
946200,25,22,2,10
946800,25,22,1.5,10
947400,25,22,1.9,10
948000,25,22,1.8,10
948600,25,22,0.6,10
949200,25,22,1.1,10
949800,25,22,0.4,10
950400,25,22,0.1,10
951000,25,22,0.6,10
951600,25,22,0.1,10
952200,25,22,1.5,10
952800,25,22,0.8,10
953400,25,22,0.5,10
954000,25,22,1.5,10
954600,25,22,0.2,10
955200,25,22,0.5,10
955800,25,22,0.9,10
956400,25,22,3.4,10
957000,25,22,2.6,10
957600,25,22,2.1,10
958200,25,22,2.5,10
958800,25,22,2.2,10
959400,25,22,3.5,10
960000,25,22,1.1,10
960600,25,22,0.6,10
961200,25,22,1.7,10
961800,25,22,0.9,10
962400,25,22,1.7,10
963000,25,22,1.4,10
963600,25,22,0.3,10
964200,25,22,0.8,10
964800,25,22,1.1,10
965400,25,22,0.7,10
966000,25,22,1.6,10
966600,25,22,0.2,10
967200,25,22,0.1,10
967800,25,22,1.4,10
968400,25,22,1.4,10
969000,25,22,1.3,10
969600,25,22,0.6,10
970200,25,22,1.9,10
970800,25,22,1.8,10
971400,25,22,2.2,10
972000,25,22,1.6,10
972600,25,22,1.8,10
973200,25,22,1.7,10
973800,25,22,1,10
974400,25,22,1.4,10
975000,25,22,1.2,10
975600,25,22,3.9,10
976200,25,22,3,10
976800,25,22,2.6,10
977400,25,22,2.4,10
978000,25,22,2.3,10
978600,25,22,0.7,10
979200,25,22,0.9,10
979800,25,22,1,10
980400,25,22,0.3,10
981000,25,22,2.1,10
981600,25,22,0.5,10
982200,25,22,0.8,10
982800,25,22,1.7,10
983400,25,22,0.2,10
984000,25,22,0.9,10
984600,25,22,2.1,10
985200,25,22,2.6,10
985800,25,22,2.2,10
986400,25,22,2.9,10
987000,25,22,3.9,10
987600,25,22,2.6,10
988200,25,22,2.2,10
988800,25,22,2.4,10
989400,25,22,2.2,10
990000,25,22,0.5,10
990600,25,22,0.6,10
991200,25,22,0.4,10
991800,25,22,0.4,10
992400,25,22,0.2,10
993000,25,22,0.7,10
993600,25,22,0.1,10
994200,25,22,0.8,10
994800,25,22,0.9,10
995400,25,22,0.6,10
996000,25,22,0.8,10
996600,25,22,0.5,10
997200,25,22,0.8,10
997800,25,22,0.5,10
998400,25,22,1.1,10
999000,25,22,1.1,10
999600,25,22,2.2,10
1000200,25,22,2,10
1000800,25,22,3.2,10
1001400,25,22,3.5,10
1002000,25,22,2,10
1002600,25,22,2.2,10
1003200,25,22,2.6,10
1003800,25,22,1.6,10
1004400,25,22,1.3,10
1005000,25,22,0.1,10
1005600,25,22,0.6,10
1006200,25,22,0.9,10
1006800,25,22,1,10
1007400,25,22,0.8,10
1008000,25,22,0.1,10
1008600,25,22,0.2,10
1009200,25,22,0.4,10
1009800,25,22,1.3,10
1010400,25,22,0.1,10
1011000,25,22,1.6,10
1011600,25,22,0.4,10
1012200,25,22,0.6,10
1012800,25,22,1.9,10
1013400,25,22,2,10
1014000,25,22,3.6,10
1014600,25,22,3.8,10
1015200,25,22,2.2,10
1015800,25,22,1.4,10
1016400,25,22,1.3,10
1017000,25,22,3.1,10
1017600,25,22,2.9,10
1018200,25,22,3.9,10
1018800,25,22,2.8,10
1019400,25,22,2.2,10
1020000,25,22,1.5,10
1020600,25,22,0.9,10
1021200,25,22,0.5,10
1021800,25,22,1.2,10
1022400,25,22,0.9,10
1023000,25,22,1,10
1023600,25,22,1.3,10
1024200,25,22,2.7,10
1024800,25,22,1.3,10
1025400,25,22,0.6,10
1026000,25,22,0.7,10
1026600,25,22,0.7,10
1027200,25,22,1,10
1027800,25,22,0.9,10
1028400,25,22,2.7,10
1029000,25,22,0.8,10
1029600,25,22,1.1,10
1030200,25,22,1.5,10
1030800,25,22,0.5,10
1031400,25,22,1.4,10
1032000,25,22,0.8,10
1032600,25,22,0.2,10
1033200,25,22,0.2,10
1033800,25,22,0.7,10
1034400,25,22,1.8,10
1035000,25,22,4,10
1035600,25,22,5.1,10
1036200,25,22,5.4,10
1036800,25,22,6.5,10
1037400,25,22,5.1,10
1038000,25,22,5.4,10
1038600,25,22,6,10
1039200,25,22,6.4,10
1039800,25,22,5.9,10
1040400,25,22,5.4,10
1041000,25,22,5.2,10
1041600,25,22,4.9,10
1042200,25,22,3.7,10
1042800,25,22,3.2,10
1043400,25,22,3.2,10
1044000,25,22,3.7,10
1044600,25,22,2.7,10
1045200,25,22,2.1,10
1045800,25,22,0.8,10
1046400,25,22,0.7,10
1047000,25,22,3.7,10
1047600,25,22,2.9,10
1048200,25,22,1.8,10
1048800,25,22,3.8,10
1049400,25,22,3.6,10
1050000,25,22,3.6,10
1050600,25,22,3.1,10
1051200,25,22,3.5,10
1051800,25,22,4.1,10
1052400,25,22,2.3,10
1053000,25,22,3.3,10
1053600,25,22,2.5,10
1054200,25,22,2.1,10
1054800,25,22,2.9,10
1055400,25,22,0.8,10
1056000,25,22,2.4,10
1056600,25,22,1.4,10
1057200,25,22,1.3,10
1057800,25,22,1.7,10
1058400,25,22,1.9,10
1059000,25,22,1,10
1059600,25,22,0.7,10
1060200,25,22,1.3,10
1060800,25,22,1,10
1061400,25,22,0.7,10
1062000,25,22,1,10
1062600,25,22,1.9,10
1063200,25,22,1.7,10
1063800,25,22,1.7,10
1064400,25,22,0.3,10
1065000,25,22,1,10
1065600,25,22,0.3,10
1066200,25,22,0.4,10
1066800,25,22,0.6,10
1067400,25,22,0.5,10
1068000,25,22,0.4,10
1068600,25,22,0.2,10
1069200,25,22,1,10
1069800,25,22,1,10
1070400,25,22,0.8,10
1071000,25,22,0.9,10
1071600,25,22,2.6,10
1072200,25,22,1.4,10
1072800,25,22,2.3,10
1073400,25,22,1.9,10
1074000,25,22,1.4,10
1074600,25,22,2,10
1075200,25,22,2,10
1075800,25,22,2.7,10
1076400,25,22,1.9,10
1077000,25,22,2.4,10
1077600,25,22,3.4,10
1078200,25,22,1.8,10
1078800,25,22,2,10
1079400,25,22,2.2,10
1080000,25,22,2.5,10
1080600,25,22,4.1,10
1081200,25,22,3.8,10
1081800,25,22,4.4,10
1082400,25,22,4.2,10
1083000,25,22,5,10
1083600,25,22,5.7,10
1084200,25,22,6,10
1084800,25,22,6.1,10
1085400,25,22,5.1,10
1086000,25,22,4.9,10
1086600,25,22,5,10
1087200,25,22,5.3,10
1087800,25,22,5.2,10
1088400,25,22,6.5,10
1089000,25,22,4.9,10
1089600,25,22,4.3,10
1090200,25,22,4.7,10
1090800,25,22,4.2,10
1091400,25,22,4.8,10
1092000,25,22,5,10
1092600,25,22,4.8,10
1093200,25,22,3.7,10
1093800,25,22,4.4,10
1094400,25,22,5.4,10
1095000,25,22,6,10
1095600,25,22,5.5,10
1096200,25,22,5.5,10
1096800,25,22,5.5,10
1097400,25,22,5.5,10
1098000,25,22,4.1,10
1098600,25,22,3.7,10
1099200,25,22,3.5,10
1099800,25,22,5.5,10
1100400,25,22,5,10
1101000,25,22,4,10
1101600,25,22,5.8,10
1102200,25,22,4.8,10
1102800,25,22,4.6,10
1103400,25,22,3.7,10
1104000,25,22,5.6,10
1104600,25,22,3.4,10
1105200,25,22,3.4,10
1105800,25,22,3.9,10
1106400,25,22,2,10
1107000,25,22,2,10
1107600,25,22,1.9,10
1108200,25,22,0.9,10
1108800,25,22,0.4,10
1109400,25,22,1.4,10
1110000,25,22,0.5,10
1110600,25,22,0.1,10
1111200,25,22,0.6,10
1111800,25,22,0.8,10
1112400,25,22,1.2,10
1113000,25,22,1,10
1113600,25,22,1.6,10
1114200,25,22,2.4,10
1114800,25,22,1.1,10
1115400,25,22,0.7,10
1116000,25,22,1.8,10
1116600,25,22,2.1,10
1117200,25,22,4.4,10
1117800,25,22,3.3,10
1118400,25,22,3.7,10
1119000,25,22,4,10
1119600,25,22,1.6,10
1120200,25,22,2.2,10
1120800,25,22,1.2,10
1121400,25,22,0.9,10
1122000,25,22,2.1,10
1122600,25,22,0.7,10
1123200,25,22,1.5,10
1123800,25,22,0.9,10
1124400,25,22,0.7,10
1125000,25,22,0.4,10
1125600,25,22,1.5,10
1126200,25,22,1.4,10
1126800,25,22,0.9,10
1127400,25,22,0.5,10
1128000,25,22,0.7,10
1128600,25,22,2.2,10
1129200,25,22,1.8,10
1129800,25,22,2.4,10
1130400,25,22,2,10
1131000,25,22,1.1,10
1131600,25,22,2.2,10
1132200,25,22,2.3,10
1132800,25,22,1.9,10
1133400,25,22,2.2,10
1134000,25,22,1.5,10
1134600,25,22,1.7,10
1135200,25,22,1.9,10
1135800,25,22,1.8,10
1136400,25,22,2.5,10
1137000,25,22,2.9,10
1137600,25,22,4.1,10
1138200,25,22,3.4,10
1138800,25,22,2.8,10
1139400,25,22,2.9,10
1140000,25,22,2.7,10
1140600,25,22,0.8,10
1141200,25,22,1,10
1141800,25,22,0.6,10
1142400,25,22,1.2,10
1143000,25,22,1.4,10
1143600,25,22,2.4,10
1144200,25,22,1.8,10
1144800,25,22,1.2,10
1145400,25,22,1.5,10
1146000,25,22,1.2,10
1146600,25,22,2,10
1147200,25,22,1.7,10
1147800,25,22,0.8,10
1148400,25,22,3.2,10
1149000,25,22,2.7,10
1149600,25,22,2.1,10
1150200,25,22,1.7,10
1150800,25,22,1.2,10
1151400,25,22,1,10
1152000,25,22,0.5,10
1152600,25,22,0.1,10
1153200,25,22,2.1,10
1153800,25,22,2.2,10
1154400,25,22,3,10
1155000,25,22,3,10
1155600,25,22,3.9,10
1156200,25,22,3.1,10
1156800,25,22,1.5,10
1157400,25,22,1.6,10
1158000,25,22,1.6,10
1158600,25,22,2.4,10
1159200,25,22,2.7,10
1159800,25,22,1.9,10
1160400,25,22,2.1,10
1161000,25,22,5.5,10
1161600,25,22,6.6,10
1162200,25,22,5.9,10
1162800,25,22,6.7,10
1163400,25,22,5.4,10
1164000,25,22,4.4,10
1164600,25,22,3.6,10
1165200,25,22,3.7,10
1165800,25,22,1.4,10
1166400,25,22,0.8,10
1167000,25,22,0.6,10
1167600,25,22,0.7,10
1168200,25,22,1.3,10
1168800,25,22,1.6,10
1169400,25,22,0.8,10
1170000,25,22,0.7,10
1170600,25,22,1.4,10
1171200,25,22,1.6,10
1171800,25,22,1.6,10
1172400,25,22,1.1,10
1173000,25,22,2.8,10
1173600,25,22,3.3,10
1174200,25,22,4.7,10
1174800,25,22,2,10
1175400,25,22,3.2,10
1176000,25,22,2.8,10
1176600,25,22,2.3,10
1177200,25,22,2.7,10
1177800,25,22,2.2,10
1178400,25,22,1.4,10
1179000,25,22,1,10
1179600,25,22,1.7,10
1180200,25,22,1.4,10
1180800,25,22,0.2,10
1181400,25,22,0.2,10
1182000,25,22,0.1,10
1182600,25,22,0.2,10
1183200,25,22,1.5,10
1183800,25,22,1.3,10
1184400,25,22,0.5,10
1185000,25,22,0.9,10
1185600,25,22,1.6,10
1186200,25,22,2.2,10
1186800,25,22,1.3,10
1187400,25,22,1.8,10
1188000,25,22,1.7,10
1188600,25,22,2.4,10
1189200,25,22,1.7,10
1189800,25,22,1.1,10
1190400,25,22,0.9,10
1191000,25,22,1.1,10
1191600,25,22,1,10
1192200,25,22,0.7,10
1192800,25,22,0.4,10
1193400,25,22,0.7,10
1194000,25,22,0.9,10
1194600,25,22,0.8,10
1195200,25,22,0.4,10
1195800,25,22,1,10
1196400,25,22,1.3,10
1197000,25,22,0.7,10
1197600,25,22,1.3,10
1198200,25,22,0.2,10
1198800,25,22,0.4,10
1199400,25,22,0.5,10
1200000,25,22,0.8,10
1200600,25,22,0.7,10
1201200,25,22,1.8,10
1201800,25,22,1.7,10
1202400,25,22,1.4,10
1203000,25,22,1.7,10
1203600,25,22,3.4,10
1204200,25,22,3.2,10
1204800,25,22,2.6,10
1205400,25,22,3.1,10
1206000,25,22,2.2,10
1206600,25,22,2.8,10
1207200,25,22,2.4,10
1207800,25,22,4.5,10
1208400,25,22,3.3,10
1209000,25,22,3.5,10
1209600,25,22,4.2,10
1210200,25,22,3.2,10
1210800,25,22,3.4,10
1211400,25,22,4.1,10
1212000,25,22,3.3,10
1212600,25,22,3.1,10
1213200,25,22,3,10
1213800,25,22,0.8,10
1214400,25,22,0.8,10
1215000,25,22,1.3,10
1215600,25,22,6.3,10
1216200,25,22,3.3,10
1216800,25,22,5.5,10
1217400,25,22,6,10
1218000,25,22,7.2,10
1218600,25,22,6,10
1219200,25,22,5.7,10
1219800,25,22,3.3,10
1220400,25,22,3.8,10
1221000,25,22,3.2,10
1221600,25,22,4.5,10
1222200,25,22,2.3,10
1222800,25,22,3.5,10
1223400,25,22,3.8,10
1224000,25,22,2.5,10
1224600,25,22,3.1,10
1225200,25,22,3.2,10
1225800,25,22,1.9,10
1226400,25,22,1.4,10
1227000,25,22,1.2,10
1227600,25,22,1.3,10
1228200,25,22,1.4,10
1228800,25,22,2.6,10
1229400,25,22,3,10
1230000,25,22,3,10
1230600,25,22,2.9,10
1231200,25,22,5,10
1231800,25,22,3.8,10
1232400,25,22,6.7,10
1233000,25,22,6,10
1233600,25,22,7,10
1234200,25,22,6.2,10
1234800,25,22,4.9,10
1235400,25,22,4.2,10
1236000,25,22,4,10
1236600,25,22,5.5,10
1237200,25,22,3.2,10
1237800,25,22,2.9,10
1238400,25,22,2.6,10
1239000,25,22,3.4,10
1239600,25,22,3.2,10
1240200,25,22,2.4,10
1240800,25,22,1.2,10
1241400,25,22,1,10
1242000,25,22,0.3,10
1242600,25,22,0.8,10
1243200,25,22,1.7,10
1243800,25,22,2,10
1244400,25,22,3.4,10
1245000,25,22,2.4,10
1245600,25,22,2.7,10
1246200,25,22,1.8,10
1246800,25,22,1.8,10
1247400,25,22,2.3,10
1248000,25,22,1.6,10
1248600,25,22,2.7,10
1249200,25,22,4.3,10
1249800,25,22,3.8,10
1250400,25,22,2.7,10
1251000,25,22,2.6,10
1251600,25,22,1.8,10
1252200,25,22,1.7,10
1252800,25,22,0.5,10
1253400,25,22,0.9,10
1254000,25,22,1,10
1254600,25,22,1.1,10
1255200,25,22,1,10
1255800,25,22,1.3,10
1256400,25,22,0.5,10
1257000,25,22,2.1,10
1257600,25,22,0.9,10
1258200,25,22,1.1,10
1258800,25,22,2.7,10
1259400,25,22,2.2,10
1260000,25,22,2.2,10
1260600,25,22,2.7,10
1261200,25,22,2.7,10
1261800,25,22,2,10
1262400,25,22,1.5,10
1263000,25,22,0.6,10
1263600,25,22,0.5,10
1264200,25,22,0.8,10
1264800,25,22,0.6,10
1265400,25,22,0.5,10
1266000,25,22,0.5,10
1266600,25,22,0.8,10
1267200,25,22,1.1,10
1267800,25,22,1,10
1268400,25,22,0,10
1269000,25,22,0.3,10
1269600,25,22,0.8,10
1270200,25,22,0.1,10
1270800,25,22,0.1,10
1271400,25,22,0.2,10
1272000,25,22,1.1,10
1272600,25,22,1.3,10
1273200,25,22,1.9,10
1273800,25,22,2,10
1274400,25,22,1.5,10
1275000,25,22,2.1,10
1275600,25,22,5.1,10
1276200,25,22,3.7,10
1276800,25,22,3.4,10
1277400,25,22,0.6,10
1278000,25,22,1.7,10
1278600,25,22,1,10
1279200,25,22,3.1,10
1279800,25,22,3.1,10
1280400,25,22,3.2,10
1281000,25,22,2.9,10
1281600,25,22,3.9,10
1282200,25,22,3,10
1282800,25,22,3.8,10
1283400,25,22,5,10
1284000,25,22,3.2,10
